route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11682,201,weekday_184,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_185,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_186,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_187,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_188,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_189,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_190,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_191,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_192,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_193,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_194,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_195,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_196,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_197,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_198,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_199,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_200,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_201,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_202,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_203,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_204,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_205,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_206,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_207,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_208,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_209,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_210,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_211,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,201,weekday_212,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,201,weekday_213,OWINGS MILLS STATION (METRO),,1,311,rpom,1,1
11682,201,weekday_214,JOHNS HOPKINS STATION (METRO),,0,311,omjh,1,1
11682,201,weekday_215,OWINGS MILLS STATION (METRO),,1,311,jhom,1,1
11682,201,weekday_216,JOHNS HOPKINS STATION (METRO),,0,311,omjh,1,1
11682,201,weekday_217,OWINGS MILLS STATION (METRO),,1,311,jhom,1,1
11682,201,weekday_218,JOHNS HOPKINS STATION (METRO),,0,311,omjh,1,1
11682,201,weekday_219,OWINGS MILLS STATION (METRO),,1,311,jhom,1,1
11682,201,weekday_220,JOHNS HOPKINS STATION (METRO),,0,311,omjh,1,1
11682,201,weekday_221,OWINGS MILLS STATION (METRO),,1,311,jhom,1,1
11682,201,weekday_222,JOHNS HOPKINS STATION (METRO),,0,311,omjh,1,1
11682,201,weekday_223,OWINGS MILLS STATION (METRO),,1,311,jhom,1,1
11682,201,weekday_224,JOHNS HOPKINS STATION (METRO),,0,311,omjh,1,1
11682,201,weekday_225,OWINGS MILLS STATION (METRO),,1,311,jhom,1,1
11682,201,weekday_226,JOHNS HOPKINS STATION (METRO),,0,311,omjh,1,1
11682,201,weekday_227,OWINGS MILLS STATION (METRO),,1,311,jhom,1,1
11682,201,weekday_228,JOHNS HOPKINS STATION (METRO),,0,301,rpjh,1,1
11682,201,weekday_229,REISTERSTOWN PLAZA STATION (METRO) nb,,1,301,jhrp,1,1
11682,201,weekday_230,OWINGS MILLS STATION (METRO),,1,301,rpom,1,1
11682,201,weekday_231,JOHNS HOPKINS STATION (METRO),,0,301,omjh,1,1
11682,201,weekday_232,OWINGS MILLS STATION (METRO),,1,301,jhom,1,1
11682,201,weekday_233,JOHNS HOPKINS STATION (METRO),,0,301,omjh,1,1
11682,201,weekday_234,OWINGS MILLS STATION (METRO),,1,301,jhom,1,1
11682,201,weekday_235,JOHNS HOPKINS STATION (METRO),,0,301,omjh,1,1
11682,201,weekday_236,OWINGS MILLS STATION (METRO),,1,301,jhom,1,1
